Canal 1,Canal 2,Canal 3,Canal 4,Canal 5,Canal 6,Canal 7,Canal 8,Label
0.3832292583456491,1.5146934796434737,-0.6039853509565083,-1.140762566908854,-1.113957903567078,0.7633407058315238,-0.2604141844268344,-0.6847083871531954,0
0.1864446820419801,1.612357037555042,-0.4346836484515198,-1.030518347780154,-1.1758788185126885,1.046204651540325,-0.1542240656773571,-0.4843696063317435,0
-0.0777688140341166,1.620623493229718,-0.1667745300667931,-0.9368157744408304,-1.255931534949328,1.1990038056828554,-0.0761284032173929,-0.3827579485716961,0
-0.3236669333150164,1.530377317315645,0.1126290374081574,-0.8343857998485651,-1.3531396801648374,1.2085888474944615,-0.064941562063651,-0.3624899554125415,0
-0.4695751166379537,1.3506577135668518,0.2874113046345765,-0.6663487018656677,-1.4537200736984814,1.0634972767836994,-0.1156978644668124,-0.3938836886261985,0
-0.4796171626198534,1.1118814446379233,0.2734067616216254,-0.398141718900392,-1.5227546211344047,0.7682243006259704,-0.1829528274466895,-0.447405031483019,0
-0.3738226283806876,0.8627633260813142,0.072085587619593,-0.0558345907263484,-1.5116178551159392,0.3621174446774242,-0.2108054913005206,-0.5111902779237678,0
-0.2026795711977852,0.6543285750406643,-0.2242567062114753,0.278430126285874,-1.386791545655751,-0.0808643147870998,-0.1711988197546316,-0.6022622032801144,0
-0.0092031307208383,0.517930768620032,-0.4824509194038516,0.5063413532907212,-1.164102715689869,-0.474251978311065,-0.0846782854071277,-0.7531010016022489,0
0.1893995473718362,0.4511130786144951,-0.6004682091265002,0.5594362038248374,-0.9185543363645684,-0.7485575706891279,-0.007569044395409,-0.9748795367912868,0
0.3868559256353763,0.4205847071054938,-0.5566310228547445,0.4260415554396994,-0.7508775278636828,-0.8731053795198267,0.0057778496875211,-1.2267556319817865,0
0.5586899804317187,0.3820476167822588,-0.4096115450972316,0.15212334535859,-0.7255537840769947,-0.8609586472333103,-0.0631899277826648,-1.4221968529885909,0
0.6535988247733425,0.3077985801777317,-0.254886296491069,-0.1775259232285951,-0.8251061209395812,-0.7542119960342999,-0.1920455720919591,-1.472068661083386,0
0.6215930669347676,0.2069565912346097,-0.1687964861470273,-0.4693555513094934,-0.9598581863708996,-0.5982637914973838,-0.3410999838193055,-1.332028629417402,0
0.4594158770534448,0.1239262146078647,-0.1732470229229368,-0.6545230103363726,-1.027936953422076,-0.4238544943873484,-0.484625655204077,-1.02070353584355,0
0.2346478826064466,0.1118106756022437,-0.2336146234922636,-0.7135807726491429,-0.9778195079965412,-0.249437911890399,-0.6247932958337095,-0.6030263367769807,0
0.0627539517120967,0.1939536998862199,-0.2823956648201985,-0.6785791480550512,-0.8288762677688295,-0.0958079012028094,-0.7772045889692579,-0.1601243336270715,0
0.0440680669306543,0.3372965537807374,-0.2563541727349807,-0.6091389863102937,-0.6452792489246687,0.0081909940995806,-0.9390654593036926,0.2313129231251592,0
0.1981115991038636,0.4584205421111826,-0.1333688172258429,-0.5555269362490579,-0.4897759011996671,0.041645604022619,-1.0677775924556867,0.5064838380999283,0
0.4406747500504256,0.4668245687136421,0.0516474379532477,-0.5308185101210199,-0.3864923954593316,0.0190640426656626,-1.0931825932664108,0.6181810957187989,0
0.6244484318167166,0.3245829066980888,0.2269966416883042,-0.5089353790491309,-0.3109757956895833,0.0004709918009198,-0.960339704797001,0.5486762177978726,0
0.6201253291309611,0.0819080660927459,0.3297966354325787,-0.4475626781813756,-0.2124334449039215,0.0617887849201249,-0.6730852812478932,0.3216750402717069,0
0.386414238588141,-0.1423432248764672,0.3445939285750349,-0.3173993922284953,-0.0566258325440039,0.2383735756036406,-0.3050394287205694,0.0003552705548163,0
-0.0119948400577521,-0.225834690804649,0.3093395069816531,-0.119398610398877,0.1374425478145237,0.4870813114600363,0.0322244425467388,-0.3349203213943823,0
-0.4420900304476188,-0.1090639745085075,0.2879690300611749,0.1127746447595988,0.295656924409707,0.7043455926483766,0.2422542657832423,-0.6179846446127641,0
-0.7674020793551551,0.1776082869047626,0.3278723294055166,0.3200534522610629,0.3309758752082984,0.7918729768786369,0.2819450989560901,-0.8160737281476494,0
-0.9032567830127968,0.5338320604920597,0.4261849264890464,0.4365608251204529,0.2065788868546545,0.720288569523105,0.1641614259770464,-0.9252634579235676,0
-0.838179903352767,0.8369694682819737,0.5255782431975394,0.4212630084518788,-0.0248474189958514,0.5431799675425282,-0.0665693362801234,-0.95072125335927,0
-0.6208953538199236,0.992196101936171,0.5467942078621612,0.2886546942346842,-0.2397905330083626,0.3563331001222453,-0.3602299750661795,-0.891074809745032,0
-0.3318490670426934,0.9647719155051034,0.4416736376307441,0.113240944379018,-0.3137359643161985,0.2383485460520387,-0.6704983921318526,-0.739398791805884,0
-0.0576351697704796,0.783934938859206,0.2315779348742506,-0.0039042611276125,-0.1958908187007275,0.2138710015923093,-0.9465499401208352,-0.497623877633734,0
0.1286679452489069,0.5206174475780467,0.0003240372064697,0.009654613486607,0.0609988024276939,0.2538412560007447,-1.1242099252174698,-0.1902428894524864,0
0.1847524277280673,0.2520305654842789,-0.1588704274439584,0.153687073755669,0.3318489893197785,0.2996126051074662,-1.1374342665221455,0.1351451578002958,0
0.109052212418237,0.030539949160779,-0.2060226356221543,0.3503799480861035,0.4870979897504008,0.2915459513897494,-0.9541515340751532,0.4219434834897352,0
-0.0652493208765522,-0.1280237622872426,-0.1788912893058577,0.4847741057638214,0.4549238488274644,0.1926349359608725,-0.612541605893249,0.624881787746315,0
-0.2899942594609127,-0.2323017002913502,-0.1601534802342744,0.4687376699578982,0.2470079203205875,0.0046301718687528,-0.2242152930063711,0.7253640132802159,0
-0.5218042568714821,-0.2927321419680608,-0.2129898888515281,0.2894435952753103,-0.0563258897136402,-0.2279125359900222,0.0672681652316148,0.7339107906838643,0
-0.7290114013955362,-0.3095204178452334,-0.3343148500534329,0.013289303211339,-0.345428391536296,-0.4311240235791249,0.1517901628646343,0.6790411710572013,0
-0.8837606520696616,-0.2793120972217507,-0.4600068883136659,-0.2528995303377587,-0.5244771689223934,-0.5317908044438168,0.004579038554352,0.5906490166222592,0
-0.9493873770028414,-0.2090894230665954,-0.5153585402625904,-0.4162499980834615,-0.543279335093008,-0.4918469167225746,-0.3055149472728584,0.4886185049891423,0
-0.8804939917612815,-0.1222336357870096,-0.4678241163176364,-0.4377758612038232,-0.4095858027078095,-0.3276181676998407,-0.6544138970559669,0.3803097313000247,0
-0.6478748100524997,-0.0523371025182739,-0.3400481810752175,-0.3405688014969704,-0.1798234526723909,-0.1000350732973039,-0.9213495396623176,0.263471138072106,0
-0.2778000602546439,-0.0296729455041607,-0.180311683789343,-0.1853141566025858,0.0673000825593544,0.1175878059082703,-1.033545635389701,0.1326554141163301,0
0.1292834275373134,-0.0681052669294786,-0.0253133809143023,-0.0288487233839457,0.2621499480386087,0.2720587684952759,-0.980075597038704,-0.0104367360592443,0
0.4309259471879939,-0.1588115959838919,0.1111898094922631,0.1069792322097201,0.3648064317887511,0.3458183598036904,-0.7980247286329111,-0.1470192575450926,0
0.5159133233063405,-0.2722054803702601,0.22351327465265,0.2350127258457569,0.3672602562118571,0.3532717307814403,-0.5444601719453568,-0.241035095356256,0
0.3694680392293283,-0.3648324820192617,0.2986223680918898,0.3745876052747591,0.2848320437744311,0.3238223345137764,-0.2707199207064062,-0.2538420794995549,0
0.0821142361720593,-0.389641211120533,0.3198156080399333,0.5211721692970113,0.1504681575929454,0.2794554924315169,-0.0110862621042216,-0.1670834122243369,0
-0.2047204524400679,-0.3125202939452809,0.2829937609692771,0.6385300052168611,0.013153706976931,0.2190957282240528,0.2136687738710132,0.0015904832636036,0
-0.3766536471943266,-0.1345549197420756,0.2041793132968345,0.6772040135075751,-0.0724330966707875,0.1228966304520243,0.3866888219075832,0.202398118183822,0
-0.3956700076679581,0.0926683605323808,0.1085021792316973,0.6034778911417361,-0.0715258134393973,-0.0237487737232669,0.4883935480840656,0.3766641256370168,0
-0.2978050419086578,0.277456215455362,0.0126807896603954,0.4199830599191346,0.0041731638732791,-0.2058989708399854,0.4978042393845581,0.484868855198822,0
-0.1543901326281825,0.3298160114938568,-0.0801548043277873,0.1698670208108254,0.0923728582727095,-0.376676387872962,0.4039061783156154,0.5193538724097658,0
-0.0271959748276123,0.2145573097829041,-0.16826616806846,-0.0738126473821793,0.1090801105700903,-0.4802822578779435,0.2230434561603299,0.4931074540572694,0
0.0585376990144838,-0.0198392052915048,-0.2348960455592729,-0.2312154714629856,-0.0011880472899114,-0.4830811623804852,0.0083730065981809,0.4184340934452663,0
0.1130012479761716,-0.2590840932982318,-0.2456054736809714,-0.2493064653725615,-0.222157442643364,-0.3908257016847792,-0.1628726469467705,0.2999188575698947,0
0.1593903788196918,-0.3771764881830259,-0.1651863189773859,-0.1338283409534752,-0.4590790843185515,-0.2424679221709282,-0.2214252716819524,0.1508397776261089,0
0.2094533990642591,-0.2928834652312862,0.0178957184567054,0.0444681823867894,-0.5793021021845044,-0.089360200926875,-0.1372042708223898,0.0139901978147454,0
0.2535818812820314,-0.0011054043086494,0.2784605359427008,0.185017506226391,-0.4809777826086582,0.023231973548497,0.0680679344386367,-0.0441912827733785,0
0.2684377559874604,0.4245685681865332,0.5613594318543684,0.2173019473607006,-0.1512429490908594,0.0655508923671457,0.3293847771728975,0.0249244730103235,0
0.234227389828339,0.8504144638096633,0.8004633630071941,0.1425188680752684,0.3202607177854297,0.0298640286064885,0.561214728659493,0.206397940022227,0
0.1503295850781752,1.1218860221512936,0.9377097436856846,0.0249181718140456,0.7821908538619634,-0.0636388356014762,0.6870550902152317,0.4176637013910123,0
0.0400552897668941,1.1225150160502912,0.9378190080285668,-0.0598439807790985,1.094492396962773,-0.170838508025337,0.6677291167665441,0.5590743080366235,0
-0.0586474057218685,0.8294402786544333,0.8002960398442968,-0.0799322578134381,1.1905824582696316,-0.2433643766994536,0.518102159507072,0.5818682554457675,0
-0.1114642164455324,0.3298781227072903,0.5657317206596317,-0.0663551533131001,1.0941569647302407,-0.2537177432447061,0.3037253111319261,0.519505854021948,0
-0.1033815298557295,-0.21515910844736,0.307605319015946,-0.0837579848806878,0.8896491239366406,-0.2089006793084446,0.1161167751300382,0.4593803530237167,0
-0.0416472503170319,-0.6384728811051196,0.1062339741722685,-0.1757745973436633,0.6739663031894136,-0.1447592502011691,0.0338743529148718,0.4800764959655548,0
0.0533234011180162,-0.8308284078501994,0.0148483850534932,-0.3245378021590394,0.5178099044466664,-0.1055962962053374,0.0843246012975318,0.6015331085463589,0
0.158917189857235,-0.7772539250752545,0.0358450217067115,-0.4511455556332576,0.4465817391737641,-0.1199151945292786,0.2255889689458616,0.7770869093371419,0
0.2552338241608057,-0.555955097499253,0.1212245122075215,-0.4548809723696753,0.4382972992633437,-0.1845303671297565,0.3643892597647065,0.9222641189449788,0
0.325068682192835,-0.3016102760456373,0.1974722154152926,-0.2675808791077692,0.438296819540925,-0.2668697132280063,0.4044051753285089,0.9569885733564384,0
0.3537532587699916,-0.1462640359823136,0.2003452484698463,0.1041613293027736,0.392085159765303,-0.3262631449705897,0.2964855438546047,0.8400352115087534,0
0.3306223221579815,-0.1614763281612828,0.1008753034937599,0.5684053649853033,0.2828065659728836,-0.340849496480038,0.059833160061783,0.5833327932606021,0
0.2518844369003286,-0.3279956736660276,-0.0866336434145388,0.9768714192702816,0.1440130321424129,-0.3197141214519802,-0.2344255790693768,0.2432581519141178,0
0.124713746809869,-0.5493253961746947,-0.3121949335570415,1.187128325048889,0.0321441108581502,-0.2910789255977219,-0.5017186620381111,-0.1029699139550897,0
-0.0299053828185667,-0.7038096415427015,-0.5076510153789002,1.13223752887296,-0.0182342886775997,-0.2783260587546826,-0.6806278338230396,-0.3820077655757797,0
-0.1795877480055773,-0.706791315590456,-0.6102193836873071,0.8575359135481612,-0.0154865658361368,-0.2847542159404516,-0.7499449043422779,-0.5421891715244737,0
-0.288722768935287,-0.5478791426556757,-0.586608193180811,0.4957738015310543,0.0055870524452754,-0.2964304087147105,-0.7227803070834198,-0.5650246958018186,0
-0.3291423823910694,-0.2858206067393762,-0.4478653349495161,0.1925900837319779,0.0148421581992617,-0.2943302161307156,-0.6289187168703154,-0.4706606414425544,0
-0.289799711565476,-0.0116006872032912,-0.2461673884976209,0.0309922266174452,0.0061359739520661,-0.262065587347036,-0.4998987399057163,-0.3120270284080527,0
-0.1825933047929871,0.1924488867054519,-0.0538618876122752,0.0018068585677021,-0.0004470558053397,-0.1859466176188547,-0.3607903460367802,-0.1538776543511487,0
-0.041933662687955,0.2749335249229593,0.0652394718623287,0.0320734408321078,0.032056889715497,-0.0537682209176358,-0.2236926759636276,-0.0432817946951602,0
0.0828126373899538,0.2170587072827431,0.0790422971420699,0.0461369738350048,0.1389045453794382,0.1421409130751894,-0.0830841733893399,0.0123678231357008,0
0.1412196276236304,0.0285181798058116,-0.0049624048613749,0.0170542958256179,0.3295599642160606,0.3973485209717255,0.0780864407948165,0.0450536307917783,0
0.1000082792244374,-0.2501062520354125,-0.1481572515377974,-0.0246800281255273,0.5710220452623036,0.6870591827231728,0.2685003700799301,0.1018722098272463,0
-0.039501495893045,-0.5451805392678356,-0.2967720960331277,-0.0270455597061905,0.7931826394585394,0.9634950089176082,0.4692044734480939,0.2110680038808393,0
-0.2345733220630427,-0.766432203929261,-0.3947718340059557,0.033527014618064,0.9169043430968616,1.163879152058915,0.6352505662281042,0.35919742948931,0
-0.414391184962166,-0.8445364564503082,-0.3919069457112952,0.1270196480532938,0.8884098274705527,1.2289965304275097,0.7205704744186433,0.4924376672069162,0
-0.5119536799431701,-0.7646988301698385,-0.2536994793743749,0.1872045341317276,0.7009987196584767,1.1275413877090752,0.7055315546552802,0.5402441934173758,0
-0.4989185237609386,-0.5676736555059665,0.0227692293450599,0.1578500419150478,0.3964980794062093,0.8765921530701839,0.6053884809036764,0.4495653327617692,0
-0.4039365401452136,-0.3189943107033542,0.3947518064186664,0.0343749755050609,0.0491594938229441,0.5444469996721771,0.4577876005830962,0.2154940237094169,0
-0.3033396093757227,-0.07610175288556,0.7755560603030058,-0.1299129994974624,-0.2615682931188349,0.2274465036786878,0.3042354153251347,-0.105198359975788,0
-0.2866186306588401,0.1215607590816865,1.0595166590308347,-0.2592047600570983,-0.4789289134674827,0.0095559364824445,0.1785287541196071,-0.4085061588006989,0
-0.4115252549956406,0.2446400928982925,1.1617695085977795,-0.3066303111605755,-0.5828724637922045,-0.0724289821329696,0.1024528029016412,-0.5861523562425598,0
-0.6697184566348624,0.271356615136317,1.052455322358838,-0.2833330973503763,-0.5816729399646586,-0.038643643692175,0.0822576885746515,-0.5788343787017718,0
-0.9803105317835684,0.1996469421970887,0.7669933727131514,-0.2453512175595857,-0.4893214676788852,0.0515244086363465,0.1053178343964921,-0.4080022680218253,0
-1.2175771026903204,0.0579759021926517,0.3880804734886983,-0.2519008895965013,-0.3094107098921085,0.1316187490411261,0.1451797613098737,-0.1636466790604682,0
-1.2648557121311836,-0.1048828701595611,0.0110160063166809,-0.3277691818730001,-0.0417559628124739,0.1574941129430025,0.1796537698596989,0.0453932748959452,0
-1.0714526450053232,-0.2480604696674153,-0.2879048083132306,-0.4539440618661845,0.2913479851259424,0.1211794636377362,0.2119168885783749,0.1474333472614163,0
-0.680774980152043,-0.3600379130934491,-0.4660589735934955,-0.5862066587913929,0.6226099896175752,0.0447293986748146,0.2771264193672167,0.1372194378210206,0
-0.2100558647579473,-0.4537640068566927,-0.5135081022911373,-0.6829488040402246,0.8478947444885412,-0.0399194770546788,0.4254937276749003,0.0637389405247734,0
0.2066267164710049,-0.5423855211639439,-0.4455091896636147,-0.7223806068891969,0.8706798847486518,-0.109887258498127,0.6872791227293038,-0.0125052435126907,0
0.4763666901231,-0.6212480659732355,-0.2930424349087482,-0.7016221693172221,0.6578204732785559,-0.1558133260672636,1.0373523831388154,-0.0622339155719982,0
0.5751950581322348,-0.6731286496862133,-0.0929295637322223,-0.6244739574198406,0.2696265526633807,-0.1729063335082249,1.3841194362597529,-0.0998850000717458,0
0.5379825811833893,-0.6880875167035938,0.1169410805042379,-0.4912990237114591,-0.1567514165890924,-0.1520633848518444,1.600291956888077,-0.1593781015098521,0
0.4244759345045164,-0.675462542623716,0.2935743557226247,-0.3008254572124577,-0.4635398163923862,-0.0826740724906492,1.586106633344424,-0.2557548106737455,0
0.2847157414939516,-0.6571918374800879,0.3838023259589853,-0.0630942888978946,-0.5397343152104622,0.0339886610791708,1.327490763361407,-0.3641134591806595,0
0.142788022584505,-0.6519966146018066,0.3334982020809429,0.1876931149196149,-0.365705952375695,0.1728751667451543,0.9092418368112464,-0.4301374399701802,0
0.0025117497264796,-0.6645015210820178,0.1171687152701289,0.3931616833829923,-0.0138499329556494,0.2866494052533466,0.4716554843561041,-0.4018780658122179,0
-0.1375957642326954,-0.6826297554205868,-0.2282716248724938,0.4871836312652647,0.3907271544113647,0.3224089187412981,0.1369639623006705,-0.2602055500348338,0
-0.2760562588814148,-0.6806995373494034,-0.5960994038452525,0.4223210242122938,0.7249864781313519,0.2459053201315275,-0.0477405884397558,-0.0289630898586376,0
-0.4107227469471193,-0.6296400962493708,-0.8461137896630824,0.1961177442127542,0.9118850430928848,0.0624834276800535,-0.1156636366454879,0.2405017122136176,0
-0.5426208011238045,-0.5147719949540005,-0.868893749665234,-0.1347534638419521,0.9395165308400864,-0.1762811413385756,-0.1346024720832047,0.4979758141180626,0
-0.6734822390733564,-0.3519301126860056,-0.6393212045027831,-0.4652880615299757,0.8541136249704153,-0.3889547831121484,-0.1479985846833898,0.7134174548511688,0
-0.7992105902306953,-0.189411960240218,-0.2282909673979366,-0.6802430337086551,0.7330305202341266,-0.5005770419089844,-0.1473134939802994,0.8727958322411691,0
-0.905216757432988,-0.0928578795623408,0.2294560919407116,-0.7013228417870481,0.6489495543357716,-0.4794168666794054,-0.0912127826337175,0.9594544545022836,0
-0.9656653903363116,-0.1206517779267002,0.588829864900813,-0.5165233464157838,0.6396478728345082,-0.3517169500415562,0.050837044805729,0.9438246619855292,0
-0.9478388973882352,-0.2987740507167177,0.7430058782280614,-0.1785215582664726,0.6958060995239592,-0.1870516253592536,0.2668017964739338,0.7973525338728574,0
-0.8246040065899372,-0.6013229624222611,0.6524972982215114,0.2211750004490825,0.7714745249247293,-0.063734594259642,0.5026039162543792,0.5241470287529378,0
-0.5920178857226817,-0.9444723254552094,0.3516126035455109,0.5864827354679366,0.8105512576478545,-0.0316621104580073,0.6899670899698382,0.1835438329360054,0
-0.2792816424864855,-1.2045413216596188,-0.0651674567730669,0.8457978141842003,0.7743013124475215,-0.0916431986115963,0.7809808209737376,-0.1228645572156666,0
0.0597007570446125,-1.26427330093606,-0.4714771596667264,0.9693941056087724,0.6565287051404932,-0.2037438541834854,0.7681027071428262,-0.3003832439048942,0
0.3691025390768956,-1.071325855259401,-0.7448281566855565,0.9732833922938512,0.4831122494091069,-0.3184883089281404,0.6803847724896397,-0.3156219612270372,0
0.6123778457887052,-0.6729296687271908,-0.8035281552622127,0.9076827296854114,0.3000751325340531,-0.4070371737056748,0.564341379198009,-0.216475846246079,0
0.7778801884357316,-0.1958086246414576,-0.6385645902975583,0.8311095438946061,0.1542059741089704,-0.4700778185718429,0.4651983178634102,-0.1008917621890733,0
0.8681039752751707,0.2215780155986735,-0.3274595564421259,0.7811596150455552,0.0707683443858835,-0.5257762834105,0.413685338068709,-0.054856822862099,0
0.8851293920446592,0.4971095890392252,-0.0111841467412953,0.7604856133830108,0.0379160771478169,-0.5898803403553845,0.4129819178133978,-0.1038235474208496,0
0.8259796259828387,0.6247215831306443,0.1696308645346899,0.7477880474610237,0.0085937836621414,-0.6594857476798837,0.4280917381699511,-0.2117692691451429,0
0.6896730434409107,0.6394644218063065,0.1483795214992432,0.722216213077213,-0.0775023292970936,-0.7097822537092392,0.3924655653372272,-0.3225507520800467,0
0.4872319779866186,0.5679428544830446,-0.0327076629470003,0.678303244152166,-0.2618332736236506,-0.7095726924261371,0.2398044448163969,-0.4024316316970283,0
0.2471160117933599,0.4105852127932266,-0.2504819645341578,0.621098199100606,-0.5421421504256991,-0.6466491806783756,-0.0539806079434251,-0.4461440772019774,0
0.0137252900950222,0.1658519631717711,-0.3701229113059067,0.5517684443176313,-0.867712108640397,-0.540772150178367,-0.4471718500847849,-0.4499008578975664,0
-0.1627874043940157,-0.1336790793191466,-0.3120232050692338,0.4602948302142883,-1.1552154653891795,-0.4307421008102131,-0.8449132696967622,-0.3901960767107416,0
-0.2454008001517231,-0.4113612919609795,-0.0846530466624312,0.3328084961322196,-1.3169118303042675,-0.3466203515046788,-1.1407850096322658,-0.2388068036808701,0
-0.2300207796717992,-0.5756325945649103,0.2245436945337419,0.1681273914952824,-1.2919852681984951,-0.292034914718727,-1.261402817542948,-0.0031934198810867,0
-0.1528557614823139,-0.5678836071011809,0.491051471011904,-0.0110578306693617,-1.071571208485261,-0.2500734467827263,-1.1902981766906853,0.247787838490424,0
-0.0769664800227448,-0.3935485603787432,0.6084150739423381,-0.165128023645852,-0.7060645135573003,-0.2020864894089357,-0.9651673573214048,0.4032764220014166,0
-0.0622295603449815,-0.1154228228897988,0.5326762468677674,-0.2596945949070239,-0.2878162632084514,-0.1390337385405359,-0.6581846260148937,0.3692567658832976,0
-0.134303809178681,0.1810489854112986,0.2979548772929336,-0.2843732478343965,0.0841670482875772,-0.0596576217262001,-0.35075598522266,0.1298939403838004,0
-0.2693243645101043,0.4218744095244443,-0.001131181962707,-0.2526821089355173,0.3401226472260376,0.0330102075501568,-0.108257142593166,-0.2310171034148041,0
-0.401045441363382,0.5578237380442475,-0.2504201720689518,-0.186576304156932,0.4591979858211593,0.1282659344104738,0.0401766441333451,-0.5677361713022581,0
-0.4467642490259251,0.5598137307742515,-0.3608839635372873,-0.1029009858579134,0.4649077983943974,0.2043100510524986,0.1075367292975963,-0.749412761564202,0
-0.3445370501849044,0.412445933748081,-0.2950959292238895,-0.0144680786067028,0.4019010938312465,0.2361231868103263,0.1344723823806219,-0.7270613304748257,0
-0.0896888385554012,0.1173664960884104,-0.0649498404044703,0.0583060871111947,0.3116691793135461,0.2132368698502605,0.1616240858306444,-0.5494191497850323,0
